t,Joint1^Left,Joint2^Left,Joint3^Left,Joint3_2^Left,Joint5_1_1^Left,Joint5_2_1^Left,Joint7^Left,thumb_1_left,thumb_2_left,thumb_3_left,index_1_left,index_2_left,middle_1_left,middle_2_left,ring_1_left,ring_2_left,little_1_left,little_2_left,Joint1^Right,Joint2^Right,Joint3^Right,Joint3_2^Right,Joint5_1_1^Right,Joint5_2_1^Right,Joint7^Right,thumb_1_right,thumb_2_right,thumb_3_right,index_1_right,index_2_right,middle_1_right,middle_2_right,ring_1_right,ring_2_right,little_1_right,little_2_right
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,-0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
